DATE,revenue,tv_S,ooh_S,print_S,facebook_I,search_clicks_P,search_S,competitor_sales_B,facebook_S,events,newsletter,state,group,campaign_active
2018-02-12,2101416.0833333293,9165.21333333333,54185.6,0.0,0.0,0.0,0.0,5749120,0.0,na,19401.6538461538,Florida,Treatment,True
2018-02-19,1904708.5833333293,0.0,0.0,6311.42222222223,0.0,0.0,0.0,5389739,0.0,na,19401.6538461538,Florida,Treatment,True
2018-02-26,1959358.4999999998,12356.1066666667,56171.2,10002.8,0.0,25169.620752354,7413.33333333333,5114017,0.0,na,19325.0,Florida,Treatment,True
2018-03-05,1711332.2499999998,0.0,0.0,0.0,0.0,22794.6813986792,7360.0,4961257,0.0,na,18078.0,Florida,Treatment,True
2018-03-12,1986429.4999999998,53120.2533333333,90604.2666666667,20486.8,0.0,18269.5785913151,7080.0,4823884,0.0,na,8711.0,Florida,Treatment,True
2018-03-19,1389483.6666666705,0.0,0.0,0.0,0.0,17809.8977351639,5960.0,4036244,0.0,na,12979.0,Florida,Treatment,True
2018-03-26,1597303.9999999998,19743.84,81915.2,2989.15555555556,0.0,14740.790069662,6333.33333333333,4191403,0.0,na,23910.0,Florida,Treatment,True
2018-04-02,2769581.4166666702,0.0,0.0,0.0,0.0,18466.6799358092,5520.0,3583995,0.0,na,10567.0,Florida,Treatment,True
2018-04-09,1301479.9166666705,0.0,11257.6,0.0,0.0,18498.1205239543,5973.33333333333,3771321,0.0,na,41329.0,Florida,Treatment,True
2018-04-16,1092517.25,0.0,0.0,0.0,7003770.76001093,16808.5217532585,4973.33333333333,3167512,2113.26047838464,na,21616.0,Florida,Treatment,True
2018-04-23,921493.0833333329,0.0,158353.6,0.0,0.0,12274.6903112624,3693.33333333333,2604407,0.0,na,2529.0,Florida,Treatment,True
2018-04-30,896814.083333334,0.0,0.0,0.0,48661981.684228,9551.54238995163,3173.33333333333,2549137,12800.5972991227,na,6836.0,Florida,Treatment,True
2018-05-07,1022978.666666667,0.0,59674.1333333333,0.0,0.0,15194.0923128355,4720.0,2937422,0.0,na,330.0,Florida,Treatment,True
2018-05-14,992277.4999999999,0.0,0.0,6803.64444444444,48377013.2836087,0.0,0.0,2752045,13040.4474426468,na,19401.6538461538,Florida,Treatment,True
2018-05-21,2991841.9166666702,947.106666666667,26288.5333333333,0.0,0.0,0.0,0.0,3080867,0.0,event1,19401.6538461538,Florida,Treatment,True
2018-05-28,1040759.583333334,0.0,0.0,4205.42222222223,4956890.74600197,12663.5104559052,4640.0,2957153,1009.04258358804,na,28568.0,Florida,Treatment,True
2018-06-04,1047134.416666667,0.0,0.0,0.0,0.0,16079.2886873397,4720.0,3035519,0.0,na,26708.0,Florida,Treatment,True
2018-06-11,1062431.3333333328,8314.68,0.0,5424.66666666667,0.0,10628.7399063469,4533.33333333333,2885659,0.0,na,7675.0,Florida,Treatment,True
2018-06-18,1129783.0,0.0,17462.9333333333,0.0,0.0,16028.6312039942,5413.33333333333,3263336,0.0,na,23355.0,Florida,Treatment,True
2018-06-25,1215333.4166666705,0.0,0.0,10384.1333333333,13068806.1919231,13249.2323365062,5160.0,3369140,3756.94273854507,na,16989.0,Florida,Treatment,True
2018-07-02,1072175.666666667,14621.9466666667,168101.333333333,0.0,0.0,10623.452379865,3933.33333333333,2839892,0.0,na,14653.0,Florida,Treatment,True
2018-07-09,1295154.9166666705,0.0,0.0,11487.9111111111,34236690.5818597,14455.8407581877,5186.66666666667,3555964,8079.80213381583,na,15143.0,Florida,Treatment,True
2018-07-16,1311007.6666666705,8855.78666666667,59517.8666666667,0.0,0.0,15286.7098639836,5146.66666666667,3590008,0.0,na,9013.0,Florida,Treatment,True
2018-07-23,1701198.8333333293,9728.89333333333,0.0,5172.66666666667,0.0,15790.12289724,6920.0,4606123,0.0,na,22477.0,Florida,Treatment,True
2018-07-30,1894272.3333333293,0.0,0.0,0.0,0.0,25944.3325242028,7746.66666666667,5494567,0.0,na,8906.0,Florida,Treatment,True
2018-08-06,2310900.0833333293,13041.4933333333,92574.4,7200.13333333333,0.0,25628.492183603,8773.33333333333,6045317,0.0,na,59318.0,Florida,Treatment,True
2018-08-13,1751959.8333333293,0.0,0.0,0.0,18207358.6991848,0.0,0.0,5035305,4450.75038775587,na,19401.6538461538,Florida,Treatment,True
2018-08-20,1633136.0833333293,61563.12,106432.0,0.0,0.0,0.0,0.0,4208615,0.0,na,19401.6538461538,Florida,Treatment,True
2018-08-27,1924584.4166666705,0.0,0.0,0.0,14621474.4848198,27411.1748394789,8586.66666666667,5541654,4508.4731882541,na,48020.0,Florida,Treatment,True
2018-09-03,2370255.4166666702,11661.4133333333,68213.3333333333,772.444444444444,0.0,31195.6951985757,9733.33333333333,6397383,0.0,na,70855.0,Florida,Treatment,True
2018-09-10,2465726.5,0.0,0.0,536.0,0.0,30301.0171558242,10506.6666666667,7137648,0.0,na,46225.0,Florida,Treatment,True
2018-09-17,2367451.3333333293,0.0,46120.5333333333,9685.06666666667,13801981.7807277,31338.5629591066,9360.0,6541298,3402.89444157937,na,74995.0,Florida,Treatment,True
2018-09-24,2539596.75,887.933333333333,29320.0,0.0,0.0,32265.167943233,10893.3333333333,7283453,0.0,na,1047.0,Florida,Treatment,True
2018-10-01,2993459.5833333298,156703.44,26227.2,2698.44444444444,3798040.60699257,35375.6649126843,12346.6666666667,7884994,916.844868843293,na,34469.0,Florida,Treatment,True
2018-10-08,2660172.3333333298,0.0,0.0,2589.82222222223,6774055.54593603,36422.3840879897,11493.3333333333,7610669,2015.84616477365,na,22232.0,Florida,Treatment,True
2018-10-15,3235072.66666667,44489.52,63107.2,1039.11111111111,11921024.3416382,30446.7250425369,12760.0,8364119,2442.58663289726,na,49409.0,Florida,Treatment,True
2018-10-22,3064876.4999999995,0.0,0.0,0.0,0.0,32520.1884579534,13493.3333333333,8898789,0.0,na,49575.0,Florida,Treatment,True
2018-10-29,3390056.2499999995,25289.9733333333,0.0,2128.13333333333,30516389.5964373,40913.5492475043,13800.0,8887808,7931.80949206687,na,42276.0,Florida,Treatment,True
2018-11-05,3184282.91666667,0.0,145392.0,1455.51111111111,0.0,39521.572610573,14053.3333333333,8982377,0.0,na,25332.0,Florida,Treatment,True
2018-11-12,3066175.9999999995,57350.92,0.0,0.0,39020754.6023527,0.0,0.0,7958631,8728.47486240127,na,19401.6538461538,Florida,Treatment,True
2018-11-19,2943482.5,0.0,47053.3333333333,0.0,0.0,0.0,0.0,8467716,0.0,na,19401.6538461538,Florida,Treatment,True
2018-11-26,3051831.66666667,53525.2,0.0,15129.4666666667,21917216.9573501,52188.1282144227,16000.0,7536793,7003.5951068445,na,301.0,Florida,Treatment,True
2018-12-03,2466408.8333333298,0.0,53558.9333333333,0.0,0.0,38041.1715080263,13986.6666666667,7097277,0.0,na,34832.0,Florida,Treatment,True
2018-12-10,2819433.9166666702,0.0,0.0,6282.66666666667,0.0,50607.6691067817,15773.3333333333,7989344,0.0,na,68792.0,Florida,Treatment,True
2018-12-17,2839909.6666666702,0.0,15363.7333333333,0.0,0.0,38023.9761183813,15546.6666666667,8215719,0.0,na,37199.0,Florida,Treatment,True
2018-12-24,3689372.4999999995,158046.573333333,0.0,7451.95555555556,32200517.8011506,50134.327502801,17146.6666666667,8125604,9068.00740600003,na,80865.0,Florida,Treatment,True
2018-12-31,3158879.41666667,51379.9066666667,0.0,0.0,0.0,34878.1585539847,14493.3333333333,7314043,0.0,na,54011.0,Florida,Treatment,True
2019-01-07,2951089.75,0.0,329.6,903.6,6605940.80092233,40333.8662960333,17026.6666666667,8498273,1475.81477779394,na,96236.0,Florida,Treatment,True
2019-01-14,2938052.5833333298,11583.9733333333,0.0,735.111111111111,0.0,37302.7862754223,16293.3333333333,8027598,0.0,na,80627.0,Florida,Treatment,True
2019-01-21,2253662.6666666702,0.0,27275.2,2920.22222222223,10381943.6071373,39059.296134673,13813.3333333333,6399576,2861.5022027215,na,629.0,Florida,Treatment,True
2019-01-28,2788159.6666666702,31676.4,0.0,0.0,0.0,39410.367500875,15200.0,7415825,0.0,na,19984.0,Florida,Treatment,True
2019-02-04,2246019.0,0.0,0.0,4272.04444444444,0.0,47333.0483192967,13920.0,6396016,0.0,na,55736.0,Florida,Treatment,True
2019-02-11,2399975.25,12722.84,0.0,1191.91111111111,8001487.21526073,0.0,0.0,6492811,2110.31196598198,na,19401.6538461538,Florida,Treatment,True
2019-02-18,1927189.1666666705,0.0,0.0,501.688888888889,0.0,0.0,0.0,5588194,0.0,na,19401.6538461538,Florida,Treatment,True
2019-02-25,2272875.3333333293,18120.96,30883.2,645.822222222223,510985.60009893,29510.1313617895,12186.6666666667,6078682,0.0,na,46243.0,Florida,Treatment,True
2019-03-04,1702873.9999999998,0.0,0.0,0.0,0.0,24697.386567737,9946.66666666667,4933396,0.0,na,36979.0,Florida,Treatment,True
2019-03-11,1639324.9999999998,5490.32,0.0,0.0,0.0,27353.2611552316,9040.0,4597321,0.0,na,23990.0,Florida,Treatment,True
2019-03-18,1330389.0,0.0,0.0,0.0,27726469.9209919,18417.3058389686,7160.0,3818999,6120.74245089387,na,16046.0,Florida,Treatment,True
2019-03-25,1440064.5,3483.38666666667,5765.33333333333,0.0,0.0,23635.3469101091,7973.33333333333,4083211,0.0,na,28980.0,Florida,Treatment,True
2019-04-01,1390779.3333333293,0.0,0.0,0.0,11831373.4167825,24629.4621754088,7880.0,4017170,3308.65544901738,na,7453.0,Florida,Treatment,True
2019-04-08,1361371.9166666705,47889.8133333333,2057.06666666667,0.0,0.0,22474.9158679508,7453.33333333333,3588301,0.0,na,37507.0,Florida,Treatment,True
2019-04-15,1056382.3333333328,0.0,0.0,2996.22222222223,0.0,21748.748582943,6400.0,3026520,0.0,na,43718.0,Florida,Treatment,True
2019-04-22,2649134.25,4878.4,0.0,0.0,6453814.57751617,17160.486630913,6266.66666666667,3140648,1596.9305949494,event2,1167.0,Florida,Treatment,True
2019-04-29,1024276.2499999999,0.0,0.0,12465.9111111111,10562526.3373281,18600.2945169807,5626.66666666667,2828444,2513.12412191477,na,1546.0,Florida,Treatment,True
2019-05-06,1138400.333333334,3695.89333333333,0.0,0.0,0.0,18702.8228417039,7280.0,3221944,0.0,na,34861.0,Florida,Treatment,True
2019-05-13,1053160.416666667,0.0,0.0,2123.73333333333,21735746.9416065,0.0,0.0,2992910,6455.05839562637,na,19401.6538461538,Florida,Treatment,True
2019-05-20,858135.7499999999,29240.3866666667,5769.06666666667,3789.55555555556,0.0,0.0,0.0,2251073,0.0,na,19401.6538461538,Florida,Treatment,True
2019-05-27,832352.7499999999,0.0,3667.73333333333,0.0,0.0,13374.6984256237,5213.33333333333,2412562,0.0,na,21000.0,Florida,Treatment,True
2019-06-03,1038593.7499999999,0.0,0.0,1391.91111111111,0.0,18279.8967874842,6200.0,2989592,0.0,na,19903.0,Florida,Treatment,True
2019-06-10,773087.4999999999,0.0,0.0,0.0,1303102.87249779,10167.5638429433,4146.66666666667,2240235,49.528605168199,na,8031.0,Florida,Treatment,True
2019-06-17,850750.833333334,0.0,0.0,0.0,0.0,12051.5514267609,4813.33333333333,2467712,0.0,na,20173.0,Florida,Treatment,True
2019-06-24,956608.333333334,6160.48,0.0,0.0,0.0,16141.2873046473,4933.33333333333,2672133,0.0,na,26938.0,Florida,Treatment,True
2019-07-01,1080881.166666667,0.0,0.0,0.0,0.0,16051.0127298767,6386.66666666667,3132194,0.0,na,8713.0,Florida,Treatment,True
2019-07-08,1088486.5,5270.36,0.0,0.0,0.0,15111.7409414301,6133.33333333333,3060018,0.0,na,17384.0,Florida,Treatment,True
2019-07-15,1223500.3333333293,0.0,66465.0666666667,0.0,0.0,25572.1556008095,7720.0,3505139,0.0,na,4153.0,Florida,Treatment,True
2019-07-22,1469956.8333333293,12049.5066666667,0.0,0.0,9985410.35203357,25782.638883063,8520.0,4004072,2860.14135084335,na,25861.0,Florida,Treatment,True
2019-07-29,1725952.5833333293,0.0,38432.5333333333,0.0,0.0,25109.025698974,9520.0,4982078,0.0,na,1820.0,Florida,Treatment,True
2019-08-05,2119586.0833333293,13009.9733333333,0.0,0.0,59432757.6381927,34772.6446345877,10813.3333333333,5672763,15400.3914080076,na,40473.0,Florida,Treatment,True
2019-08-12,1660339.3333333293,0.0,33946.6666666667,0.0,0.0,0.0,0.0,4783227,0.0,na,19401.6538461538,Florida,Treatment,True
2019-08-19,1607050.2499999998,0.0,0.0,3220.26666666667,32772018.1982201,0.0,0.0,4520254,9744.91781105713,na,19401.6538461538,Florida,Treatment,True
2019-08-26,2219975.3333333293,0.0,38522.1333333333,0.0,0.0,37858.4673788283,12986.6666666667,6397749,0.0,na,48083.0,Florida,Treatment,True
2019-09-02,2423013.5833333298,226.413333333333,0.0,13731.1555555556,13581799.2530786,39232.5917333713,12800.0,6637702,4037.9586513833,na,34061.0,Florida,Treatment,True
2019-09-09,2568822.0833333298,49267.8,4244.8,0.0,0.0,45976.5561046157,13760.0,6774864,0.0,na,31325.0,Florida,Treatment,True
2019-09-16,2961420.5833333298,0.0,11461.8666666667,14604.3111111111,6328270.5669119,51907.6621149743,16093.3333333333,8116568,1330.88405277083,na,70417.0,Florida,Treatment,True
2019-09-23,2887594.4166666702,27816.9466666667,0.0,0.0,0.0,48537.5137808267,15426.6666666667,7702931,0.0,na,50905.0,Florida,Treatment,True
2019-09-30,2616963.0,0.0,31455.4666666667,19608.9333333333,0.0,43225.8519776553,14680.0,7060116,0.0,na,79428.0,Florida,Treatment,True
2019-10-07,2880935.9166666702,19263.9466666667,0.0,0.0,47150915.7005637,42510.0755134987,15346.6666666667,7603752,13859.7936776171,na,58284.0,Florida,Treatment,True
2019-10-14,2824676.0,0.0,32230.9333333333,20496.4888888889,0.0,50946.7744707207,14946.6666666667,7612762,0.0,na,28157.0,Florida,Treatment,True
2019-10-21,2510248.75,20655.68,0.0,0.0,18960654.0784026,34560.0159402123,13826.6666666667,6701667,4454.15251745123,na,10644.0,Florida,Treatment,True
2019-10-28,2734362.6666666702,2931.0,7516.8,2330.13333333333,0.0,46129.2347125477,15293.3333333333,7688920,0.0,na,9597.0,Florida,Treatment,True
2019-11-04,3142748.7499999995,2993.73333333333,0.0,3206.84444444444,0.0,50569.3301540683,17880.0,8815710,0.0,na,90189.0,Florida,Treatment,True
2019-11-11,3182956.5833333293,0.0,0.0,0.0,42660373.2550797,0.0,0.0,9067759,12206.3586456633,na,19401.6538461538,Florida,Treatment,True
2015-11-23,2616653.0833333363,22358.3466666667,0.0,12728.4888888889,24301284.2375304,0.0,0.0,8125009,7607.1329148046,na,19401.6538461538,Arizona,Control,False
2015-11-30,2455062.8333333363,28613.4533333333,0.0,0.0,5527033.1817753,9837.2384857852,4133.33333333333,7901549,1141.95245035415,na,14791.0,Arizona,Control,False
2015-12-07,2420017.3333333363,0.0,132278.4,453.866666666667,16651591.2234904,12044.1196528263,3786.66666666667,8300197,4256.37537782657,na,14544.0,Arizona,Control,False
2015-12-14,2731459.0,83450.3066666667,0.0,17680.0,10549765.6762647,12268.0703194346,4253.33333333333,8122883,2800.49067685105,na,2800.0,Arizona,Control,False
2015-12-21,2105155.6666666637,0.0,277336.0,0.0,2934089.82625045,9467.2480229987,3613.33333333333,7105985,689.582605192027,na,15478.0,Arizona,Control,False
2015-12-28,2441425.5833333363,33225.3066666667,0.0,31922.3111111111,16634027.0357604,12687.2586368544,3773.33333333333,7097237,5337.0051734019,na,13817.0,Arizona,Control,False
2016-01-04,2062931.3333333363,687.053333333333,226753.6,0.0,13715898.6058832,12096.504594859,3706.66666666667,6974368,3623.01223287033,na,28817.0,Arizona,Control,False
2016-01-11,2340925.0833333363,2952.22666666667,0.0,23581.2888888889,18851563.533732,11588.3696648409,4266.66666666667,7452174,4129.8161531585,na,19082.0,Arizona,Control,False
2016-01-18,1911894.0,0.0,0.0,0.0,11910187.8796785,9341.1605005463,3053.33333333333,6703566,3623.01223287033,na,19679.0,Arizona,Control,False
2016-01-25,1651966.0833333365,0.0,0.0,11243.9111111111,10620420.1845297,7023.24641526987,3053.33333333333,5535394,3002.69058507969,na,15095.0,Arizona,Control,False
2016-02-01,1683691.3333333365,16511.8266666667,42477.3333333333,0.0,0.0,9341.32576660873,2746.66666666667,5480098,0.0,na,9795.0,Arizona,Control,False
2016-02-08,1718605.4166666635,0.0,0.0,4763.55555555556,11416552.5179333,7107.7773245362,2693.33333333333,5872523,3564.38219778663,na,10876.0,Arizona,Control,False
2016-02-15,1855103.0,66276.44,0.0,2448.4,5063253.0082151,0.0,0.0,5822926,1448.59774023091,na,19401.6538461538,Arizona,Control,False
2016-02-22,1432414.75,0.0,0.0,0.0,0.0,0.0,0.0,5027123,0.0,na,19401.6538461538,Arizona,Control,False
2016-02-29,1434872.0833333365,41556.2933333333,0.0,0.0,10819486.9089563,5355.8900395874,2293.33333333333,4561518,2415.59640398059,na,583.0,Arizona,Control,False
2016-03-07,1509398.0,0.0,0.0,16506.0888888889,0.0,9625.7947240607,2826.66666666667,4996211,0.0,na,8224.0,Arizona,Control,False
2016-03-14,1525690.5,19772.44,43994.1333333333,0.0,0.0,5688.41158754657,2373.33333333333,4938630,0.0,na,5311.0,Arizona,Control,False
2016-03-21,1288209.5,0.0,0.0,0.0,0.0,7036.81911751627,2293.33333333333,4520383,0.0,na,7428.0,Arizona,Control,False
2016-03-28,1998739.8333333363,0.0,66088.5333333333,13579.4222222223,26747226.4873481,6090.3817960061,2533.33333333333,4506918,6471.04840519463,na,10025.0,Arizona,Control,False
2016-04-04,1064793.25,0.0,0.0,0.0,1146392.7743076,4636.5521979751,1906.66666666667,3738504,20.8373114038425,na,9460.0,Arizona,Control,False
2016-04-11,1084083.0,0.0,66413.8666666667,0.0,0.0,4443.2572985456,1866.66666666667,3768926,0.0,na,2964.0,Arizona,Control,False
2016-04-18,1108536.0,11126.7333333333,0.0,0.0,9416454.7015247,5696.9077760121,1786.66666666667,3663385,2348.68785330482,na,11663.0,Arizona,Control,False
2016-04-25,844366.3333333336,0.0,0.0,0.0,0.0,4104.89140549907,1800.0,2960479,0.0,na,6317.0,Arizona,Control,False
2016-05-02,853929.6666666663,0.0,0.0,12518.5777777778,0.0,3685.01449491983,1266.66666666667,2861890,0.0,na,5408.0,Arizona,Control,False
2016-05-09,844904.6666666672,0.0,49957.8666666667,0.0,0.0,4422.71423751953,1426.66666666667,2941465,0.0,na,1900.0,Arizona,Control,False
2016-05-16,1819606.25,0.0,0.0,0.0,16918655.5894522,0.0,0.0,3039148,3673.93077397783,na,19401.6538461538,Arizona,Control,False
2016-05-23,956502.75,0.0,124442.666666667,0.0,0.0,0.0,0.0,3292482,0.0,na,19401.6538461538,Arizona,Control,False
2016-05-30,825738.4166666672,0.0,0.0,0.0,0.0,4565.78751920413,1346.66666666667,2895248,0.0,na,9003.0,Arizona,Control,False
2016-06-06,690887.5,0.0,0.0,0.0,0.0,3110.33205292188,1200.0,2427455,0.0,na,4305.0,Arizona,Control,False
2016-06-13,716043.5,0.0,0.0,0.0,0.0,4813.31436987967,1520.0,2516566,0.0,na,7217.0,Arizona,Control,False
2016-06-20,949236.8333333336,20472.3866666667,123908.266666667,0.0,11151653.5519218,4475.39512233343,1626.66666666667,3012353,2553.15584799705,na,1983.0,Arizona,Control,False
2016-06-27,803551.1666666663,0.0,0.0,0.0,0.0,3675.03050439213,1506.66666666667,2826660,0.0,na,3437.0,Arizona,Control,False
2016-07-04,1069715.8333333365,10121.0133333333,0.0,5168.4,0.0,4333.65846425293,1746.66666666667,3489775,0.0,na,4147.0,Arizona,Control,False
2016-07-11,1083929.4166666635,0.0,0.0,0.0,0.0,5852.91406415247,1906.66666666667,3807127,0.0,na,8479.0,Arizona,Control,False
2016-07-18,1180523.8333333365,1900.41333333333,319643.2,4780.66666666667,11243290.9562371,4215.5367592699,1426.66666666667,3824504,3552.81495682237,na,6348.0,Arizona,Control,False
2016-07-25,1228809.1666666635,0.0,0.0,0.0,0.0,6289.94462433427,1946.66666666667,4307032,0.0,na,13762.0,Arizona,Control,False
2016-08-01,1410601.1666666635,28180.2533333333,164217.066666667,0.0,17868520.4627035,6851.71836762067,2280.0,4396674,5102.03141577443,na,11841.0,Arizona,Control,False
2016-08-08,1411413.4166666635,0.0,0.0,807.777777777777,0.0,7304.35211159833,2533.33333333333,4941143,0.0,na,17162.0,Arizona,Control,False
2016-08-15,1478777.9166666635,28630.68,0.0,0.0,5124647.2077109,0.0,0.0,4762083,1011.87769166753,na,19401.6538461538,Arizona,Control,False
2016-08-22,1321646.3333333365,0.0,0.0,13979.7333333333,3888055.5115468,0.0,0.0,4409483,641.83938513355,na,19401.6538461538,Arizona,Control,False
2016-08-29,1917844.1666666635,23991.16,159645.866666667,0.0,0.0,9151.1797858402,3080.0,6065021,0.0,na,2453.0,Arizona,Control,False
2016-09-05,2062185.5833333363,21261.84,87810.1333333333,3081.37777777777,1293290.1215575,7270.37566183133,3173.33333333333,6512777,62.7969109801743,na,3186.0,Arizona,Control,False
2016-09-12,2135286.5,0.0,160115.733333333,0.0,0.0,10132.1663115445,3333.33333333333,7311071,0.0,na,11247.0,Arizona,Control,False
2016-09-19,2082425.3333333363,0.0,32694.4,25536.6222222223,18188032.7873266,10565.8935356575,3400.0,6652807,4537.61809931117,na,15280.0,Arizona,Control,False
2016-09-26,1800452.6666666635,0.0,162375.466666667,0.0,0.0,7473.37271653427,2973.33333333333,6168548,0.0,na,2886.0,Arizona,Control,False
2016-10-03,2121264.5,144536.64,121869.866666667,9813.15555555556,14226512.314223,9646.7091261875,3373.33333333333,6395275,3147.16769281009,na,14067.0,Arizona,Control,False
2016-10-10,2285733.25,0.0,0.0,10723.7777777778,15350219.0573247,12546.8289279689,3986.66666666667,7711902,3614.16669566233,na,24098.0,Arizona,Control,False
2016-10-17,2139822.75,81389.3466666667,29795.7333333333,0.0,20472630.806976,12235.0207003765,3720.0,6734048,5324.417293529,na,26550.0,Arizona,Control,False
2016-10-24,2529968.75,0.0,158912.533333333,9360.97777777777,21314180.0870472,10533.1317810342,4080.0,8356638,5865.92293671003,na,17728.0,Arizona,Control,False
2016-10-31,2826033.0833333363,93994.7866666667,0.0,0.0,23921863.9786815,11553.3079938187,4893.33333333333,8937615,6407.42857989107,na,13989.0,Arizona,Control,False
2016-11-07,2684821.9166666637,0.0,142602.133333333,11543.8222222222,21344437.122308,14074.6642317623,4160.0,8832206,6954.9446522006,na,29426.0,Arizona,Control,False
2016-11-14,3023755.0,52324.3866666667,0.0,0.0,17399857.3868399,0.0,0.0,9584624,5332.015383182,na,19401.6538461538,Arizona,Control,False
2016-11-21,2816461.8333333363,6957.05333333333,145018.133333333,7293.06666666667,26828516.6308749,0.0,0.0,9029457,6682.09385063127,na,19401.6538461538,Arizona,Control,False
2016-11-28,2706098.75,0.0,0.0,4142.93333333333,17912251.1658841,24651.9854412569,9533.33333333333,9334174,4731.87970491727,na,27941.0,Arizona,Control,False
2016-12-05,2603152.0,14254.4,239080.533333333,0.0,7156642.01074513,21707.9959767754,8400.0,8234498,1656.46786461852,na,51273.0,Arizona,Control,False
2016-12-12,2261482.9166666637,0.0,0.0,0.0,9824311.5340606,17589.6202046075,7346.66666666667,7904539,3030.36123993544,na,19606.0,Arizona,Control,False
2016-12-19,2119369.25,0.0,334920.0,0.0,4707374.89663063,15895.5947568563,6893.33333333333,7127441,1011.87769166753,na,4453.0,Arizona,Control,False
2016-12-26,3476453.75,107721.013333333,0.0,0.0,22845683.1663427,25949.8619985573,7733.33333333333,7730351,7226.54800621497,na,559.0,Arizona,Control,False
2017-01-02,2685657.9166666637,41054.3466666667,453696.0,27998.1333333333,19390380.0700646,19393.2805096731,7373.33333333333,7498330,4281.21092460283,na,46507.0,Arizona,Control,False
2017-01-09,1940036.1666666635,0.0,0.0,0.0,19557226.0099221,21071.32173758,7080.0,6815506,5472.97695689383,na,21771.0,Arizona,Control,False
2017-01-16,2007690.4166666637,5913.29333333333,0.0,1535.64444444444,18679824.8726728,20637.544698338,6706.66666666667,6701008,5987.71917980457,na,35351.0,Arizona,Control,False
2017-01-23,2070922.4166666637,0.0,0.0,10780.9777777778,28919354.1479856,20461.4578462089,7000.0,6998027,6502.4614027153,na,13998.0,Arizona,Control,False
2017-01-30,2252082.6666666637,40244.96,0.0,0.0,20018223.3112693,22707.7042912288,7226.66666666667,7097324,4280.64390298693,na,27415.0,Arizona,Control,False
2017-02-06,1723828.8333333365,0.0,0.0,0.0,0.0,14867.5892962259,5586.66666666667,6048680,0.0,na,4085.0,Arizona,Control,False
2017-02-13,1854084.9166666635,0.0,127723.733333333,0.0,29401726.1744863,0.0,0.0,6290401,8260.4552206404,na,19401.6538461538,Arizona,Control,False
2017-02-20,1822326.4166666635,0.0,0.0,10691.0222222222,0.0,0.0,0.0,6137639,0.0,na,19401.6538461538,Arizona,Control,False
2017-02-27,1398770.5,0.0,0.0,0.0,47563966.0789477,12513.0683056195,4506.66666666667,4802056,13900.6192339616,na,26556.0,Arizona,Control,False
2017-03-06,1403971.75,0.0,0.0,14027.7777777777,0.0,15487.6644036965,4666.66666666667,4688746,0.0,na,12272.0,Arizona,Control,False
2017-03-13,1235158.3333333365,10360.88,0.0,0.0,0.0,13732.6730681545,4213.33333333333,4119318,0.0,na,25992.0,Arizona,Control,False
2017-03-20,1102194.75,0.0,0.0,19853.8222222223,0.0,9934.77283917213,3773.33333333333,3618373,0.0,na,22696.0,Arizona,Control,False
2017-03-27,1289028.0833333365,0.0,24476.2666666667,0.0,10382426.8065952,15300.7433088264,4800.0,4476843,2615.86843871519,na,26404.0,Arizona,Control,False
2017-04-03,1288041.6666666635,0.0,0.0,0.0,0.0,10658.6001230986,4560.0,4523389,0.0,na,1245.0,Arizona,Control,False
2017-04-10,1117453.3333333365,0.0,500361.6,0.0,0.0,8488.54955499217,3666.66666666667,3711150,0.0,na,1126.0,Arizona,Control,False
2017-04-17,1857517.5833333365,7469.05333333333,0.0,0.0,0.0,9083.8344655543,3546.66666666667,3057885,0.0,na,11966.0,Arizona,Control,False
2017-04-24,978431.9166666635,0.0,296154.666666667,0.0,0.0,8713.82047149043,3266.66666666667,3309344,0.0,na,17897.0,Arizona,Control,False
2017-05-01,2149986.1666666637,36622.92,0.0,0.0,0.0,7393.34608460777,2600.0,2826863,0.0,na,6052.0,Arizona,Control,False
2017-05-08,773083.0833333336,0.0,306346.133333333,0.0,0.0,6175.20525562577,2680.0,2604828,0.0,na,9055.0,Arizona,Control,False
2017-05-15,836828.0833333336,0.0,0.0,0.0,0.0,0.0,0.0,2940496,0.0,na,19401.6538461538,Arizona,Control,False
2017-05-22,873225.75,0.0,41006.4,0.0,15447367.0115415,0.0,0.0,3024982,3978.53478603737,na,19401.6538461538,Arizona,Control,False
2017-05-29,785005.5833333336,0.0,0.0,7174.71111111111,0.0,6193.3643033728,2173.33333333333,2681061,0.0,na,5778.0,Arizona,Control,False
2017-06-05,792108.4166666663,9125.46666666667,42486.9333333333,0.0,12831813.9734491,6252.9041434871,2680.0,2609725,3092.05319174496,na,1988.0,Arizona,Control,False
2017-06-12,708958.0833333336,0.0,0.0,0.0,0.0,7354.08765490477,2226.66666666667,2487079,0.0,na,4794.0,Arizona,Control,False
2017-06-19,984586.3333333365,36259.68,0.0,0.0,1096202.75660569,8925.86752558127,3173.33333333333,3149223,31.2705091363358,na,5180.0,Arizona,Control,False
2017-06-26,881535.0833333336,0.0,158632.0,4659.42222222223,0.0,6929.78193955497,2666.66666666667,2963072,0.0,na,1048.0,Arizona,Control,False
2017-07-03,1070596.1666666635,4560.76,0.0,9573.06666666667,25039209.3945516,12648.1549625052,3786.66666666667,3485135,6650.1138314947,na,10977.0,Arizona,Control,False
2017-07-10,1125009.0,0.0,0.0,0.0,0.0,11853.19284099,3720.0,3950566,0.0,na,6813.0,Arizona,Control,False
